index_code,date,open,close,low,high,volume,money,change,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh000001,2013-10-29,2135.23,2128.86,2093.2,2163.66,14309281100,117000000000.0,-0.002345505,2148.6240000000003,2187.383,2136.0733333333333,2148.389841278311,2177.4756584756133,2156.1187042127563
sh000001,2013-10-28,2135.88,2133.87,2123.07,2140.96,8840132200,77889328547.0,0.000428513,2164.982,2191.3165,2134.1065,2158.154761917466,2182.59309623299,2157.0442650454947
sh000001,2013-10-25,2163.69,2132.96,2122.68,2170.61,11392452000,99671699060.0,-0.01449276,2184.0559999999996,2195.675,2132.2281666666668,2170.2971428761994,2187.7218432304735,2157.8311843851166
sh000001,2013-10-24,2178.82,2164.32,2159.87,2183.41,10300895300,90001867021.0,-0.008604709,2196.2200000000003,2198.6195000000002,2130.567666666667,2188.965714314299,2193.4862478128384,2158.6757745812993
sh000001,2013-10-23,2213.27,2183.11,2177.73,2226.85,14634709000,126000000000.0,-0.012460125,2201.064,2199.6815,2128.5603333333333,2201.2885714714484,2196.5563791802715,2158.484093125816
sh000001,2013-10-22,2227.34,2210.65,2204.24,2227.34,14913283100,135000000000.0,-0.008336933,2203.056,2202.0960000000005,2125.5878333333335,2210.377857207173,2197.971787524572,2157.6477296679063
sh000001,2013-10-21,2198.11,2229.24,2190.39,2230.29,13669440800,124000000000.0,0.016162514,2207.608,2203.3745,2121.9545,2210.2417858107588,2196.6372388330105,2155.8475109315045
sh000001,2013-10-18,2188.71,2193.78,2184.36,2203.29,10372463100,90814173242.0,0.002393374,2209.3140000000003,2204.693,2118.5238333333336,2200.7426787161385,2193.2053692082427,2153.3545736067813
sh000001,2013-10-17,2201.71,2188.54,2183.25,2211.03,12676794400,113000000000.0,-0.002066506,2216.188,2207.0675,2116.0428333333334,2204.224018074208,2193.144881755929,2151.9813404716824
sh000001,2013-10-16,2228.11,2193.07,2183.4,2228.11,15463863700,138000000000.0,-0.018061155,2216.6659999999997,2209.5395,2113.9958333333334,2212.0660271113115,2193.629606156163,2150.739371156447
sh000001,2013-10-15,2237.93,2233.41,2221.14,2240.25,15372282500,139000000000.0,-0.001948813,2220.406,2210.5119999999997,2111.7678333333333,2221.5640406669672,2193.6885120679926,2149.301210803706
sh000001,2013-10-14,2232.22,2237.77,2226.4,2242.98,16598338600,152000000000.0,0.004320632,2213.364,2205.841,2108.5358333333334,2215.641061000451,2189.5073027606413,2146.4434422785016
sh000001,2013-10-11,2201.41,2228.15,2200.53,2228.87,15689217600,142000000000.0,0.016986858,2200.744,2200.0739999999996,2105.7895,2204.576591500676,2184.427018771749,2143.340190907282
sh000001,2013-10-10,2214.41,2190.93,2186.48,2214.59,14977589600,137000000000.0,-0.009422322,2187.12,2195.0475,2102.1225,2192.7898872510136,2179.824599626041,2140.4581422083756
sh000001,2013-10-09,2191.39,2211.77,2185.18,2212.35,13087173700,118000000000.0,0.006173235,2180.096,2191.6565,2098.3645,2193.71983087652,2178.6556100936086,2138.742838274053
sh000001,2013-10-08,2171.9,2198.2,2161.49,2200.02,12671020300,115000000000.0,0.010821897,2177.446,2185.9905,2094.1395,2184.6947463147803,2175.169884776419,2136.26076829925
sh000001,2013-09-30,2167.73,2174.67,2165.16,2176.3,9281008100,88982759154.0,0.006776767,2179.312,2180.9995,2090.9561666666664,2177.9421194721704,2172.7456620721982,2134.155368851231
sh000001,2013-09-27,2150.96,2160.03,2149.59,2165.78,10540178800,97811678182.0,0.001956574,2188.5860000000002,2177.1275,2088.1466666666665,2179.5781792082557,2172.543100180526,2132.7780927858275
sh000001,2013-09-26,2192.23,2155.81,2154.72,2192.23,14041534600,126000000000.0,-0.01942493,2194.95,2174.191,2085.384,2189.3522688123835,2173.860268653176,2131.8515877016343
sh000001,2013-09-25,2206.23,2198.52,2193.72,2217.97,16021276200,144000000000.0,-0.004084201,2200.9,2171.579,2082.8965,2206.1234032185753,2175.7602969844247,2131.036973166451
sh000001,2013-09-24,2219.47,2207.53,2187.24,2219.54,16041505500,143000000000.0,-0.006084076,2207.476,2166.4764999999998,2079.5085,2209.9251048278634,2173.3645386998355,2128.742233836233
sh000001,2013-09-23,2199.36,2221.04,2198.34,2223.07,13317485800,121000000000.0,0.01331888,2213.214,2158.973,2075.7031666666667,2211.122657241795,2169.768174232289,2126.0627953137837
sh000001,2013-09-18,2185.94,2191.85,2172.04,2195.9,11511188700,101000000000.0,0.002878438,2220.1279999999997,2151.277,2071.186,2206.1639858626927,2164.371139741644,2122.8324260533127
sh000001,2013-09-17,2230.39,2185.56,2184.92,2230.93,15454255500,132000000000.0,-0.020543596,2230.012,2145.3324999999995,2067.1801666666665,2213.320978794039,2161.4786280174403,2120.4847299697426
sh000001,2013-09-16,2244.46,2231.4,2226.17,2248.47,15488402000,134000000000.0,-0.002153637,2240.496,2139.6845,2063.4126666666666,2227.2014681910587,2158.943746641763,2118.270874593629
sh000001,2013-09-13,2251.46,2236.22,2228.48,2259.42,17198422900,141000000000.0,-0.008595477,2236.7200000000003,2132.3945,2058.9433333333336,2225.1022022865877,2151.3167722237627,2114.421762875716
sh000001,2013-09-12,2236.17,2255.61,2226.29,2270.27,20971511000,167000000000.0,0.006396825,2217.474,2124.0060000000003,2056.2246666666665,2219.5433034298817,2142.379589860053,2110.2771716268508
sh000001,2013-09-11,2244.96,2241.27,2233.0,2258.08,24434945500,195000000000.0,0.001467392,2190.8379999999997,2115.3195,2053.3648333333335,2201.509955144822,2130.4605985930093,2105.3310942770077
sh000001,2013-09-10,2214.81,2237.98,2202.82,2238.55,23720664900,191000000000.0,0.011510877,2168.1079999999997,2108.263,2051.7345,2181.6299327172333,2118.7964502912237,2100.704095922184
sh000001,2013-09-09,2151.35,2212.52,2151.35,2218.53,21942708600,179000000000.0,0.033889363,2145.134,2101.672,2050.4230000000002,2153.45489907585,2106.2508125462637,2096.0309399855564
sh000001,2013-09-06,2119.33,2139.99,2119.02,2143.24,14326066000,119000000000.0,0.008274949,2122.3199999999997,2096.1099999999997,2049.4846666666667,2123.922348613775,2095.064581368001,2092.064841063823
sh000001,2013-09-05,2125.26,2122.43,2115.24,2127.86,12654410400,106000000000.0,-0.002438408,2113.998,2091.7225,2049.8521666666666,2115.8885229206626,2090.335589503195,2090.4328922612162
sh000001,2013-09-04,2121.68,2127.62,2115.75,2133.0,14200038600,116000000000.0,0.002122356,2108.958,2087.846,2050.2843333333335,2112.617784380994,2086.9572301641174,2089.3431583709857
sh000001,2013-09-03,2100.45,2123.11,2095.46,2123.85,13889317500,112000000000.0,0.011753448,2103.6940000000004,2083.8039999999996,2051.6723333333334,2105.1166765714916,2082.6769381271515,2088.0393466864134
sh000001,2013-09-02,2104.09,2098.45,2078.46,2108.68,14915852400,121000000000.0,3.15e-05,2099.786,2080.6735,2053.6556666666665,2096.120014857237,2078.420825828705,2086.8445499673635
sh000001,2013-08-30,2097.22,2098.38,2089.1,2114.39,17007564900,132000000000.0,0.000550727,2099.3900000000003,2078.275,2056.5303333333336,2094.9550222858556,2076.312491419415,2086.44910507073
sh000001,2013-08-29,2108.44,2097.23,2088.24,2110.89,13326821900,105000000000.0,-0.001938799,2091.2059999999997,2074.827,2059.431,2093.2425334287836,2073.989595431083,2086.0424994761815
sh000001,2013-08-28,2092.31,2101.3,2080.86,2113.82,16139202600,132000000000.0,-0.001077218,2085.184,2071.419,2062.7980000000002,2091.2488001431752,2071.543236650019,2085.6611594965366
sh000001,2013-08-27,2095.44,2103.57,2090.43,2105.38,12634196600,105000000000.0,0.0033833,2079.5159999999996,2066.0440000000003,2066.119666666667,2086.223200214763,2068.4109451973804,2085.127989805194
sh000001,2013-08-26,2061.42,2096.47,2056.13,2097.34,11993265200,99157897686.0,0.018963206,2073.3219999999997,2060.3684999999996,2069.6893333333333,2077.549800322144,2064.709991311064,2084.4991303764937
sh000001,2013-08-23,2075.93,2057.46,2029.37,2079.85,11242635100,94571635944.0,-0.004676062,2071.148,2054.3605,2073.4818333333333,2068.089700483217,2061.366831753695,2084.0908501803474
sh000001,2013-08-22,2069.31,2067.12,2062.37,2083.33,9092830700,76018374980.0,-0.002815779,2073.346,2052.03,2077.8795,2073.404550724825,2061.778077303151,2084.999314589506
sh000001,2013-08-21,2076.27,2072.96,2056.91,2076.32,8744599100,72860722876.0,0.00017659,2076.298,2049.7325,2081.6455,2076.546826087238,2061.2157694971584,2085.6093669395673
sh000001,2013-08-20,2081.97,2072.6,2066.07,2098.98,10738177300,89117930477.0,-0.006236569,2081.7339999999995,2047.7510000000002,2085.2383333333332,2078.340239130857,2059.979534333923,2086.041066461145
sh000001,2013-08-19,2055.13,2085.6,2052.7,2091.13,9744678300,81501386164.0,0.008291225,2088.446,2046.315,2088.6228333333333,2081.2103586962853,2058.651063820238,2086.499890684057
sh000001,2013-08-16,2075.98,2068.45,2061.65,2198.85,15306332600,123000000000.0,-0.006449939,2091.582,2042.273,2092.2361666666666,2079.015538044428,2055.8143326491763,2086.530616654345
sh000001,2013-08-15,2099.28,2081.88,2079.97,2108.41,9939665600,84735663149.0,-0.008693242,2088.34,2038.4829999999997,2096.1805,2084.298307066642,2054.484261859199,2087.148115081026
sh000001,2013-08-14,2109.23,2100.14,2093.04,2122.97,11443780200,95791169735.0,-0.002857813,2080.944,2035.559,2099.815666666667,2085.507460599963,2051.600498649566,2087.3280801776814
sh000001,2013-08-13,2101.32,2106.16,2093.8,2106.4,11770887500,96430370026.0,0.002319059,2070.272,2032.7980000000002,2102.8611666666666,2078.191190899944,2046.4910749088542,2086.890294621824
sh000001,2013-08-12,2058.42,2101.28,2055.72,2102.35,13512897400,116000000000.0,0.023899797,2061.1400000000003,2030.7759999999998,2105.2886666666664,2064.2067863499165,2040.210131966461,2086.2316663347274
sh000001,2013-08-09,2052.24,2052.24,2030.13,2061.71,9531642300,83036019695.0,0.003589426,2050.98,2028.6815,2107.347333333333,2045.6701795248744,2033.7817208920396,2085.717177633549
sh000001,2013-08-08,2044.44,2044.9,2037.25,2058.56,8413329000,71954924316.0,-0.000919983,2046.416,2028.0440000000003,2110.0935,2042.3852692873118,2031.8387428366411,2086.8620644827747
sh000001,2013-08-07,2056.37,2046.78,2043.75,2069.56,10771259400,91260307563.0,-0.006659549,2043.25,2029.4485,2113.3771666666667,2041.1279039309677,2030.4638726392025,2088.2975578751993
sh000001,2013-08-06,2043.65,2060.5,2034.96,2066.74,10558097500,88690559153.0,0.004886171,2032.654,2027.516,2116.7113333333336,2038.3018558964516,2028.7463841370409,2089.7182868597847
sh000001,2013-08-05,2031.72,2050.48,2025.23,2050.91,8551796800,73277096081.0,0.010378838,2018.566,2022.7635000000002,2119.5858333333335,2027.2027838446775,2025.4038952204724,2090.7184570422514
sh000001,2013-08-02,2039.51,2029.42,2025.65,2047.08,9359276700,78906252081.0,0.000172986,2003.732,2018.1529999999998,2122.8495,2015.5641757670164,2022.7643025935258,2092.096316654906
sh000001,2013-08-01,2000.82,2029.07,1997.06,2029.93,9125668600,77395281406.0,0.017688844,2000.018,2017.0420000000001,2126.2855,2008.6362636505248,2022.0637020890822,2094.24324012077
sh000001,2013-07-31,2000.79,1993.8,1987.88,2015.47,7016060300,59394334168.0,0.001876824,1998.438,2015.8935000000001,2129.6538333333333,1998.4193954757875,2021.3261961412807,2096.4764882308573
sh000001,2013-07-30,1981.45,1990.06,1965.36,2006.23,7721978400,66157865325.0,0.006961473,2006.3439999999998,2015.917,2133.1821666666665,2000.7290932136814,2024.2236943997884,2099.9961305574993
sh000001,2013-07-29,1997.84,1976.31,1969.85,1997.84,7868327400,65866980367.0,-0.017178805,2017.1080000000002,2016.7419999999997,2136.2498333333333,2006.0636398205224,2027.819878145801,2103.7660608181923
sh000001,2013-07-26,2013.19,2010.85,2000.8,2021.57,7380042900,65538619606.0,-0.005107922,2022.798,2017.6885000000002,2139.6098333333334,2020.9404597307837,2033.2419795612504,2108.138506030749
sh000001,2013-07-25,2037.34,2021.17,2016.43,2045.37,9854536600,86249516075.0,-0.005977882,2019.1580000000001,2016.1064999999999,2142.7508333333335,2025.9856895961755,2035.5990343555607,2111.477397494708
sh000001,2013-07-24,2035.69,2033.33,2010.42,2042.77,10665577900,93700581451.0,-0.005160293,2019.604,2012.5485,2146.0366666666664,2028.393534394263,2037.1178831498173,2114.5780068217364
sh000001,2013-07-23,2008.96,2043.88,2005.09,2051.53,10951736000,92711261462.0,0.019510545,2021.922,2008.4569999999999,2148.5568333333335,2025.9253015913946,2037.5166085834285,2117.3687872955134
sh000001,2013-07-22,1977.73,2004.76,1970.64,2005.47,8292219000,69649507412.0,0.006079348,2026.2900000000002,2004.2385,2151.8616666666667,2016.9479523870916,2036.846776252643,2119.8941849927437
sh000001,2013-07-19,2025.32,1992.65,1990.25,2035.22,10457757100,87481519970.0,-0.015196234,2037.216,2002.1625,2155.8596666666667,2023.0419285806377,2040.2243408732631,2123.8525465279286
sh000001,2013-07-18,2038.4,2023.4,2016.9,2043.37,9213204900,76618528707.0,-0.010526563,2046.584,2006.185,2159.2755,2038.2378928709566,2045.232181346797,2128.3655208355362
sh000001,2013-07-17,2061.19,2044.92,2043.23,2075.81,10325132100,87993978106.0,-0.01006816,2056.502,2009.216,2162.1155,2045.6568393064347,2047.5303133673642,2131.9778215521374
sh000001,2013-07-16,2054.6,2065.72,2038.54,2066.36,9673739900,82870901045.0,0.003073726,2049.144,2014.1425,2164.6143333333334,2046.0252589596519,2047.8050842088564,2134.9753900814962
sh000001,2013-07-15,2046.12,2059.39,2037.25,2076.67,10147035700,88023339258.0,0.009759322,2029.0900000000001,2018.821,2166.5513333333333,2036.177888439478,2045.9192959124387,2137.3612597471756
sh000001,2013-07-12,2068.04,2039.49,2036.05,2074.86,12117417500,103000000000.0,-0.016162636,2008.866,2023.6625,2169.0078333333336,2024.571832659217,2044.5013206727722,2140.0488774042647
sh000001,2013-07-11,2011.02,2072.99,2010.4,2092.87,15997077300,131000000000.0,0.03230126,2002.408,2029.7899999999997,2172.0088333333333,2017.1127489888258,2045.028830738745,2143.5170557164474
sh000001,2013-07-10,1962.84,2008.13,1960.28,2009.36,8979798100,72807806791.0,0.021711014,1989.03,2033.5584999999999,2174.561166666667,1989.1741234832386,2042.0855335649892,2145.950903316527
sh000001,2013-07-09,1953.6,1965.45,1946.37,1969.15,6453873300,52223185846.0,0.003667007,1986.2580000000003,2043.6970000000001,2178.1886666666664,1979.6961852248578,2045.6598219983837,2150.709930688414
sh000001,2013-07-08,1983.22,1958.27,1953.12,1983.22,8413649100,67187833865.0,-0.024375261,1994.48,2057.5299999999997,2182.2909999999997,1986.8192778372866,2054.1030179222407,2157.111099224177
sh000001,2013-07-05,2006.19,2007.2,2002.37,2021.54,9134522200,75137508120.0,0.000548827,2001.8739999999998,2073.163,2186.7414999999996,2001.0939167559297,2064.190778981622,2163.9860258431304
sh000001,2013-07-04,1982.87,2006.1,1974.1,2022.14,10039418300,82685489823.0,0.005932001,1996.2759999999998,2086.424,2190.4171666666666,1998.0408751338944,2070.189857619903,2169.410569869417
sh000001,2013-07-03,1996.51,1994.27,1965.52,1996.54,9346647100,76682437035.0,-0.006125907,1985.0580000000002,2101.0815,2194.2221666666665,1994.0113127008415,2076.9362196639695,2175.0648110601696
sh000001,2013-07-02,1992.89,2006.56,1978.43,2007.62,8641541800,73980843793.0,0.005672495,1976.5040000000001,2116.398,2198.2613333333334,1993.881969051262,2085.63801430502,2181.3289398934703
sh000001,2013-07-01,1965.99,1995.24,1957.57,1995.92,7805139300,62711812201.0,0.008102239,1967.0940000000003,2131.9574999999995,2202.090333333333,1987.5429535768933,2093.962108120625,2187.3888274000715
sh000001,2013-06-28,1935.52,1979.21,1925.65,1987.98,10073796800,77513874673.0,0.014970669,1960.694,2148.3965,2207.190666666667,1983.69443036534,2104.354036347068,2194.0565102355126
sh000001,2013-06-27,1955.13,1950.01,1942.37,1980.54,10581331800,84260408505.0,-0.000759418,1979.4719999999998,2165.502,2212.4983333333334,1985.9366455480097,2117.5272712621245,2201.517802948969
sh000001,2013-06-26,1954.47,1951.5,1922.82,1959.16,10119252700,80892689202.0,-0.004089292,2006.274,2182.6555,2218.776833333334,2003.8999683220147,2135.160932265384,2210.259543802875
sh000001,2013-06-25,1948.32,1959.51,1849.65,1963.57,13815851600,105000000000.0,-0.001898397,2044.664,2199.507,2225.0565,2030.0999524830224,2154.4939819215892,2219.2610684149
sh000001,2013-06-24,2068.86,1963.24,1958.4,2068.86,10919821500,87969841712.0,-0.05299323,2084.62,2215.315,2231.135333333333,2065.3949287245337,2175.018987022081,2228.3051247864155
sh000001,2013-06-21,2058.98,2073.1,2042.88,2085.86,7967322400,67440066220.0,-0.005242749,2123.2159999999994,2232.273,2237.0375,2116.472393086801,2197.311962656783,2237.542704174005
sh000001,2013-06-20,2132.81,2084.02,2082.83,2132.81,7778793000,68164538356.0,-0.027727677,2141.004,2243.8735,2240.1096666666667,2138.1585896302017,2210.387198254025,2243.279030032648
sh000001,2013-06-19,2150.82,2143.45,2115.79,2150.82,7542501600,67080569348.0,-0.007334352,2153.872,2254.672,2242.7096666666666,2165.227884445302,2223.6893371136202,2248.8400098176626
sh000001,2013-06-18,2158.55,2159.29,2138.35,2161.68,6963227100,63582678086.0,0.001426574,2167.362,2261.643,2244.958833333333,2176.1168266679533,2232.1358136822737,2252.5237559682837
sh000001,2013-06-17,2165.99,2156.22,2147.03,2169.36,7575779000,68440143896.0,-0.002694676,2183.926,2266.2690000000002,2246.8086666666663,2184.53024000193,2239.8040254158536,2255.786041146938
sh000001,2013-06-14,2150.06,2162.04,2142.78,2163.85,7785747200,68747761906.0,0.006370456,2206.868,2269.698,2248.6045,2198.685360002895,2248.6026372722968,2259.273704245841
sh000001,2013-06-13,2190.1,2148.36,2126.22,2190.1,9437109400,79714527238.0,-0.028288505,2228.944,2272.4465,2250.6806666666666,2217.008040004342,2257.7148296593055,2262.6835229932076
sh000001,2013-06-07,2242.26,2210.9,2205.07,2250.63,8997807700,81058352191.0,-0.013920816,2259.1220000000003,2277.1245,2253.3845,2251.332060006513,2269.2263332783696,2266.697348360521
sh000001,2013-06-06,2264.43,2242.11,2240.07,2266.69,8153869400,75261584761.0,-0.012691271,2277.062,2278.921,2255.1796666666664,2271.5480900097696,2275.366223741536,2268.6587327144875
sh000001,2013-06-05,2270.71,2270.93,2260.87,2276.87,7648330300,71142676053.0,-0.00065349,2292.19,2278.464,2256.5493333333334,2286.2671350146543,2278.8670530798872,2269.593143244851
sh000001,2013-06-04,2297.1,2272.42,2264.76,2297.1,10189581800,92377181551.0,-0.011671622,2302.808,2277.2325,2257.8201666666664,2293.935702521982,2279.7025783052695,2269.5460300263853
sh000001,2013-06-03,2300.21,2299.25,2294.11,2313.43,9688281400,91648607743.0,-0.000583762,2312.588,2275.3905,2258.718333333333,2304.6935537829727,2280.4692120984896,2269.4446099383495
sh000001,2013-05-31,2320.74,2300.6,2299.37,2325.53,10816255400,101000000000.0,-0.007401147,2311.3540000000003,2271.9865,2258.2875,2307.415330674459,2278.4921542211455,2268.3913367162904
sh000001,2013-05-30,2316.25,2317.75,2310.49,2325.72,11191303200,104000000000.0,-0.002697054,2308.94,2267.2315000000003,2259.269333333333,2310.8229960116882,2276.1648397321896,2267.2514943697543
sh000001,2013-05-29,2323.54,2324.02,2321.17,2334.34,12525072900,114000000000.0,0.001162702,2300.5240000000003,2260.05,2260.0666666666666,2307.359494017532,2271.7870951259583,2265.4617185724533
sh000001,2013-05-28,2293.4,2321.32,2281.47,2322.1,13263299500,120000000000.0,0.012315766,2296.2,2252.7445,2259.8866666666663,2299.0292410262987,2266.2883957853273,2263.383077856139
sh000001,2013-05-27,2286.66,2293.08,2283.94,2301.7,10732506100,99920157617.0,0.001985551,2292.958,2246.644,2259.4203333333335,2287.8838615394475,2260.495014459185,2261.3232004786873
sh000001,2013-05-24,2281.45,2288.53,2270.25,2292.6,10144121300,92021526802.0,0.005653727,2294.34,2242.906,2259.966,2285.285792309171,2257.064635823388,2260.19225351014
sh000001,2013-05-23,2293.81,2275.67,2274.1,2304.95,12401984400,111000000000.0,-0.011612216,2293.2079999999996,2237.7065,2260.3931666666667,2283.6636884637564,2253.752086483897,2259.181335259268
sh000001,2013-05-22,2303.75,2302.4,2292.43,2314.18,12836002600,115000000000.0,-0.001176081,2288.4359999999997,2236.0315,2261.231166666667,2287.6605326956346,2251.444625309538,2258.5920738018654
sh000001,2013-05-21,2297.11,2305.11,2290.12,2305.3,12417317600,113000000000.0,0.002229579,2272.916,2233.1434999999997,2262.8108333333334,2280.290799043452,2246.0800989633312,2257.023609378525
sh000001,2013-05-20,2286.33,2299.99,2281.9,2309.39,13915051400,129000000000.0,0.00749758,2255.296,2227.768,2264.1075,2267.881198565178,2239.8653973787364,2255.2986763558088
sh000001,2013-05-17,2249.81,2282.87,2248.41,2288.09,12612600600,111000000000.0,0.013795149,2243.682,2222.4584999999997,2266.133666666667,2251.826797847767,2233.5353347731016,2253.6923599795487
sh000001,2013-05-16,2221.34,2251.81,2210.77,2252.87,11028437600,102000000000.0,0.012139984,2236.474,2218.0575,2268.625833333333,2236.3051967716506,2228.3411627386645,2252.641495512001
sh000001,2013-05-15,2217.09,2224.8,2213.58,2225.19,7172289300,66658263971.0,0.003512388,2232.7059999999997,2214.564,2271.4044999999996,2228.5527951574763,2225.8702070609097,2252.6715062843336
sh000001,2013-05-14,2238.9,2217.01,2205.87,2239.93,8324497500,75660470722.0,-0.011111012,2237.0060000000003,2213.6629999999996,2274.899166666667,2230.429192736214,2225.9828882456036,2253.679671450084
sh000001,2013-05-13,2247.68,2241.92,2231.36,2250.85,8621122400,79191481239.0,-0.002185745,2240.7200000000003,2213.79,2278.501166666667,2237.138789104321,2226.9276605130985,2255.0091054982345
sh000001,2013-05-10,2228.82,2246.83,2225.81,2247.67,9033547600,81280141888.0,0.006206977,2238.57,2213.0004999999996,2281.6050000000005,2234.7481836564816,2225.3490435707986,2255.48476278984
sh000001,2013-05-09,2246.96,2232.97,2221.38,2247.86,9853163700,91165292599.0,-0.005933758,2230.304,2211.948,2284.474833333333,2228.7072754847222,2223.0871365264757,2255.800046145636
sh000001,2013-05-08,2242.39,2246.3,2235.42,2255.21,9037193300,81390848352.0,0.004797423,2218.534,2210.879,2287.0156666666667,2226.5759132270837,2222.0464518165536,2256.633829218873
sh000001,2013-05-07,2227.86,2235.58,2219.44,2240.26,8645235600,79040924815.0,0.001976097,2204.8559999999998,2209.829,2289.2853333333333,2216.7138698406247,2219.4924070533602,2257.0122266816606
sh000001,2013-05-06,2212.5,2231.17,2212.5,2236.07,9226814600,81625607393.0,0.011638647,2197.602,2209.4370000000004,2291.3419999999996,2207.280804760937,2217.7982139544906,2257.7991577744274
sh000001,2013-05-03,2179.05,2205.5,2179.05,2222.81,8858346400,78315703425.0,0.014430646,2195.032,2209.5985,2293.2643333333335,2195.336207141405,2216.389957220613,2258.779669509903
sh000001,2013-05-02,2170.78,2174.12,2161.14,2179.65,6833793600,59877609929.0,-0.00173974,2190.8399999999997,2211.1544999999996,2294.6943333333334,2190.254310712107,2217.536898904233,2260.7472297974327
sh000001,2013-04-26,2203.89,2177.91,2173.86,2210.58,7667397000,65251506871.0,-0.009728064,2204.45,2214.2635,2296.835666666667,2198.321466068161,2222.1098768242196,2263.9560037785736
sh000001,2013-04-25,2213.19,2199.31,2191.85,2224.63,9670418800,84483236302.0,-0.008570007,2217.7960000000003,2220.431,2299.219,2208.527199102243,2226.765621469922,2267.153297130115
sh000001,2013-04-24,2187.35,2218.32,2184.11,2226.12,9160026100,78977211750.0,0.015463224,2217.454,2225.349,2301.1495,2213.135798653365,2229.6578332358,2269.682459344192
sh000001,2013-04-23,2242.62,2184.54,2182.81,2242.62,9654131500,82217516673.0,-0.025703236,2212.55,2230.7690000000002,2302.9811666666665,2210.5436979800465,2230.8522690782024,2271.6037207505224
sh000001,2013-04-22,2236.4,2242.17,2232.26,2245.12,9523373000,82244998209.0,-0.00110218,2214.612,2237.956,2305.19,2223.545546970076,2235.731668288523,2274.871885179899
sh000001,2013-04-19,2201.12,2244.64,2200.58,2250.11,10966055600,95383012019.0,0.021405605,2202.566,2242.0595000000003,2305.9023333333334,2214.2333204551073,2235.053269406246,2276.1039197107975
sh000001,2013-04-18,2181.82,2197.6,2175.44,2206.03,7161692700,61888122713.0,0.001734892,2194.994,2245.6960000000004,2306.983333333333,2199.029980682645,2234.0430210481163,2277.293807749976
sh000001,2013-04-17,2195.03,2193.8,2178.47,2197.51,6831418100,59986556162.0,-0.000478393,2199.384,2248.6875,2309.118,2199.744971023969,2237.883829861949,2280.3194898632996
sh000001,2013-04-16,2169.63,2194.85,2165.78,2196.43,7999217800,66955845024.0,0.005913998,2205.85,2250.9985,2311.0836666666664,2202.71745653596,2242.5305194901953,2283.617735511797
sh000001,2013-04-15,2199.91,2181.94,2177.39,2204.99,7163232300,58162177672.0,-0.011255313,2212.036,2255.1760000000004,2311.886166666666,2206.651184803954,2247.5570377216936,2287.016038891993
sh000001,2013-04-12,2218.1,2206.78,2204.44,2226.26,6684634000,56196878022.0,-0.005754762,2217.9660000000003,2259.593,2313.5815,2219.0067772059974,2254.4755285551373,2291.0563906311418
sh000001,2013-04-11,2236.98,2219.55,2217.27,2242.48,7363270400,62132700158.0,-0.002952663,2221.67,2262.4525000000003,2314.7241666666664,2225.1201658090454,2259.505298263034,2294.311783723374
sh000001,2013-04-10,2224.93,2226.13,2212.56,2233.04,8061962100,71090219578.0,0.000157698,2223.308,2265.8055,2315.666166666667,2227.9052487136014,2263.719627681064,2297.2133729838392
sh000001,2013-04-09,2215.47,2225.78,2215.47,2234.73,8289654400,73135035445.0,0.006413027,2224.962,2270.0285,2316.6533333333336,2228.792873070418,2267.6852798618806,2299.9858195118436
sh000001,2013-04-08,2196.24,2211.59,2180.67,2212.59,8625747000,73666169988.0,-0.006157835,2227.13,2274.67,2317.5068333333334,2230.2993096056675,2272.107268215637,2302.894899236149
sh000001,2013-04-03,2232.69,2225.3,2217.25,2241.34,8179526700,68801356871.0,-0.001097525,2232.072,2280.305,,2239.653964408883,2278.4949196414127,2306.493400058743
sh000001,2013-04-02,2234.9,2227.74,2220.44,2253.42,8971432300,77596667316.0,-0.002978435,2247.264,2286.399,,2246.830946613764,2284.1113066758253,2309.7111286434056
sh000001,2013-04-01,2229.46,2234.4,2227.31,2243.95,7741177400,66997534038.0,-0.000995251,2261.25,2291.3275,,2256.376419921522,2290.064954590979,2312.978407357522
sh000001,2013-03-29,2238.49,2236.62,2228.81,2246.87,8556547300,73358185133.0,0.000142646,2279.714,2293.2774999999997,,2267.364629883796,2295.9460696533156,2316.1292367517435
sh000001,2013-03-28,2273.55,2236.3,2232.91,2273.55,12765869800,108000000000.0,-0.028226723,2298.046,2299.422,,2282.736944828869,2302.2164272516193,2319.3372790269323
sh000001,2013-03-27,2299.38,2301.26,2289.0,2323.48,9633119500,85708419365.0,0.001562453,2315.6340000000005,2305.8865,,2305.9554172504963,2309.1863371490927,2322.709420346181
sh000001,2013-03-26,2318.58,2297.67,2281.12,2319.99,10444901500,91811327564.0,-0.012483695,2318.8559999999998,2306.4844999999996,,2308.3031258768356,2310.0248554979844,2323.5863664066183
sh000001,2013-03-25,2334.74,2326.72,2319.91,2344.89,9703152600,85418622369.0,-0.000671312,2310.808,2306.268,,2313.6196888189593,2311.3325493406546,2324.653395080001
sh000001,2013-03-22,2321.4,2328.28,2314.97,2332.0,10116729900,85951321520.0,0.00173648,2293.468,2306.223,,2307.06953322159,2309.7029244816113,2324.5676853931573
sh000001,2013-03-21,2318.21,2324.24,2311.6,2330.81,11920091000,105000000000.0,0.002963699,2283.4919999999997,2305.517,,2296.4642998157524,2307.7342331485324,2324.412546857992
